TIME,SPOT,PCR,MAX_PAIN,TOTAL_CALL_OI,TOTAL_PUT_OI,CALL_OI_CHG,PUT_OI_CHG,TOTAL_CALL_VOL,TOTAL_PUT_VOL,ATM_STRIKE,ATM_CE_LTP,ATM_CE_OI,ATM_CE_VOL,ATM_CE_IV,ATM_CE_DELTA,ATM_CE_GAMMA,ATM_CE_THETA,ATM_PE_LTP,ATM_PE_OI,ATM_PE_VOL,ATM_PE_IV,ATM_PE_DELTA,ATM_PE_GAMMA,ATM_PE_THETA,IV_SKEW,MAX_CALL_STRIKE,MAX_PUT_STRIKE,CALL_OI_BUILD,PUT_OI_BUILD,CALL_OI_UNWIND,PUT_OI_UNWIND,EMA6_BIAS,RSI14,OI_MOMENTUM,EXPIRY,DTE
14:06:20,24181,1.2836,24000,160945795,206585600,13252020,29969430,1169298715,1045135585,24200,101.30,11996855,182635570,9.2400,0.4925,0.001500,-10.3751,108.55,10249135,137720960,9.1700,-0.5076,0.001500,-10.2980,-0.0700,24500,24000,23949055,41237660,10697035,11268230,BULLISH,65.18,BUILDING,2026-06-30,5
14:06:50,24182.05,1.2818,24000,161125910,206530025,13432135,29913855,1169764635,1045784350,24200,102.60,12056785,182757575,9.1500,0.4945,0.001500,-10.2741,106.65,10252190,137828990,9.2600,-0.5054,0.001500,-10.4027,0.1100,24500,24000,24086075,41227065,10653940,11313210,BULLISH,86.36,BUILDING,2026-06-30,5
14:07:50,24177.65,1.2820,24000,161166210,206620375,13472435,30004205,1171583010,1048172710,24200,99.35,12104820,183122290,8.7900,0.5053,0.001600,-9.8750,110.75,10268050,138115250,9.6400,-0.4948,0.001500,-10.8351,0.8500,24200,24000,24185980,41370715,10713545,11366510,BULLISH,86.50,BUILDING,2026-06-30,5
14:08:50,24181.05,1.2830,24000,161084540,206671920,13390765,30055750,1174124315,1051065665,24200,99.30,12138035,183722630,8.9600,0.4974,0.001600,-10.0714,110.00,10312900,138783645,9.4500,-0.5022,0.001500,-10.6115,0.4900,24200,24000,24093225,41411730,10702460,11355980,BULLISH,86.12,BUILDING,2026-06-30,5
14:10:02,24172.3,1.2805,24000,161392445,206662495,13698670,30046325,1176442215,1053761280,24150,122.00,3787615,101441665,8.7500,0.5725,0.001600,-9.6686,91.05,6438575,89991785,9.7700,-0.4346,0.001400,-10.8319,1.0200,24200,24000,24364535,41459375,10665865,11413050,BULLISH,86.11,BUILDING,2026-06-30,5
14:11:02,24159.95,1.2791,24000,161464010,206533080,13770235,29916910,1182852775,1061273265,24150,113.15,3832530,102038365,8.7700,0.5560,0.001600,-9.7479,96.90,6502210,91162955,9.7000,-0.4490,0.001400,-10.8096,0.9300,24200,24000,24376560,41337110,10606325,11420200,BULLISH,85.96,BUILDING,2026-06-30,5
14:12:02,24166.15,1.2788,24000,160914045,205771215,13220270,29155045,1190930000,1070740515,24150,116.80,3785015,102558040,9.0100,0.5472,0.001500,-10.0470,95.55,6398145,92947855,9.6100,-0.4555,0.001500,-10.7188,0.6000,24500,24000,23643880,40543915,10423610,11388870,BULLISH,85.36,BUILDING,2026-06-30,5
14:13:02,24154.25,1.2735,24000,161169950,205256810,13476175,28640640,1196283855,1077782550,24150,111.25,3879915,103016550,8.7100,0.5374,0.001600,-9.7385,98.90,6271395,94056755,9.7500,-0.4661,0.001400,-10.9068,1.0400,24200,24000,23828870,40134030,10352695,11493390,BULLISH,85.67,BUILDING,2026-06-30,5
14:14:02,24137.95,1.2677,24000,161095945,204227210,13402170,27611040,1207609195,1088896640,24150,100.70,3910595,104130650,8.7600,0.5197,0.001600,-9.8171,107.65,6001385,95750525,9.6800,-0.4818,0.001400,-10.8537,0.9200,24500,24000,23773295,39167870,10371125,11556830,BULLISH,85.07,BUILDING,2026-06-30,5
14:15:02,24137.05,1.2539,24000,161506110,202514200,13812335,25898030,1221511785,1104626575,24150,101.60,4180735,105517880,8.8300,0.5116,0.001600,-9.9091,109.05,5886205,98107750,9.7100,-0.4890,0.001400,-10.8937,0.8800,24500,24000,24085100,37539425,10272765,11641395,BULLISH,84.15,BUILDING,2026-06-30,5
