TIME,SPOT,PCR,MAX_PAIN,TOTAL_CALL_OI,TOTAL_PUT_OI,CALL_OI_CHG,PUT_OI_CHG,TOTAL_CALL_VOL,TOTAL_PUT_VOL,ATM_STRIKE,ATM_CE_LTP,ATM_CE_OI,ATM_CE_VOL,ATM_CE_IV,ATM_CE_DELTA,ATM_CE_GAMMA,ATM_CE_THETA,ATM_PE_LTP,ATM_PE_OI,ATM_PE_VOL,ATM_PE_IV,ATM_PE_DELTA,ATM_PE_GAMMA,ATM_PE_THETA,IV_SKEW,MAX_CALL_STRIKE,MAX_PUT_STRIKE,CALL_OI_BUILD,PUT_OI_BUILD,CALL_OI_UNWIND,PUT_OI_UNWIND,EMA6_BIAS,RSI14,OI_MOMENTUM,EXPIRY,DTE
09:55:08,24127.9,0.9168,24100,197424890,180996400,42505190,60730475,555098050,499922605,24150,67.70,13009295,58994520,13.8200,0.4599,0.002000,-31.2125,91.00,7560150,37518130,14.4000,-0.5384,0.002000,-32.5357,0.5800,24100,24100,48709960,62964265,6204770,2233790,NEUTRAL,,BUILDING,2026-06-23,1
09:55:33,24126,0.9227,24100,197449720,182194025,42530020,61928100,558474410,502701095,24150,67.70,13066625,59453550,13.7600,0.4614,0.002100,-31.0908,91.15,7830940,37808225,14.4200,-0.5367,0.002000,-32.5876,0.6600,24100,24100,48658285,64177555,6128265,2249455,BULLISH,,BUILDING,2026-06-23,1
12:30:48,24122.75,1.0934,24100,212169945,231994620,57250245,111728695,1530026160,1410640660,24100,89.65,18049070,235774435,13.8500,0.5658,0.002100,-32.4675,57.20,27510795,236588040,13.2900,-0.4315,0.002200,-31.1091,-0.5600,24200,24100,68554070,113220900,11303825,1492205,NEUTRAL,,BUILDING,2026-06-23,1
12:31:49,24120.8,1.0860,24100,213430620,231777715,58510920,111511790,1533802140,1414657075,24100,88.55,18394480,236491905,14.0400,0.5563,0.002100,-33.0247,58.20,27481350,237454100,13.1800,-0.4403,0.002200,-30.9753,-0.8600,24200,24100,69698330,113003995,11187410,1492205,BEARISH,41.16,BUILDING,2026-06-23,1
12:32:49,24114.25,1.0812,24100,214137235,231532795,59217535,111266870,1541216755,1421648020,24100,87.05,18546775,237762655,14.3100,0.5395,0.002100,-33.8416,58.80,27509885,239170360,12.8500,-0.4564,0.002300,-30.3450,-1.4600,24200,24100,70334810,112768890,11117275,1502020,BEARISH,40.69,BUILDING,2026-06-23,1
12:33:49,24119.45,1.0806,24100,214405815,231680280,59486115,111414355,1546972180,1428359530,24100,91.00,18659875,238897750,14.5300,0.5532,0.002000,-34.2299,54.80,27581190,240917560,12.5300,-0.4388,0.002400,-29.4342,-2.0000,24200,24100,70607875,112916375,11121760,1502020,BEARISH,37.37,BUILDING,2026-06-23,1
12:34:58,24122.6,1.0788,24100,214003920,230871745,59084220,110605820,1554612215,1436343805,24100,90.40,18279495,240690840,14.3600,0.5568,0.002100,-33.8051,54.95,27226940,242777340,12.6300,-0.4359,0.002300,-29.6621,-1.7300,24200,24100,70227690,112111155,11143470,1505335,BEARISH,39.79,BUILDING,2026-06-23,1
12:35:58,24123.55,1.0754,24100,214556615,230743435,59636915,110477510,1558240255,1439803300,24100,90.00,18508620,241439575,14.2700,0.5573,0.002100,-33.5945,55.55,27272310,243469395,12.8000,-0.4366,0.002300,-30.0737,-1.4700,24200,24100,70752045,111983300,11115130,1505790,BEARISH,41.98,BUILDING,2026-06-23,1
12:36:58,24122.6,1.0713,24100,215455825,230813635,60536125,110547710,1560729755,1442553905,24100,89.25,18677685,241857915,14.0700,0.5572,0.002100,-33.1382,56.10,27309945,243972495,12.9100,-0.4380,0.002300,-30.3509,-1.1600,24200,24100,71571695,112054150,11035570,1506440,BEARISH,42.64,BUILDING,2026-06-23,1
12:37:58,24119.55,1.0703,24100,215687355,230852245,60767655,110586320,1564820985,1446503825,24100,87.95,18748730,242638630,13.8900,0.5551,0.002100,-32.7395,57.60,27313000,244783825,13.1200,-0.4419,0.002300,-30.9070,-0.7700,24200,24100,71767800,112139430,11000145,1553110,BEARISH,41.98,BUILDING,2026-06-23,1
12:38:58,24118.9,1.0668,24100,216037640,230466470,61117940,110200545,1573338390,1452342450,24100,86.95,18818605,244695750,14.0700,0.5495,0.002100,-33.2409,57.60,27276275,246217075,12.8600,-0.4462,0.002300,-30.3495,-1.2100,24200,24100,72098325,111769970,10980385,1569425,BEARISH,39.84,BUILDING,2026-06-23,1
12:39:58,24118.8,1.0646,24100,216465145,230455810,61545445,110189885,1576910530,1455483705,24100,87.15,18978765,245336715,14.0400,0.5521,0.002100,-33.1524,57.35,27355770,246858885,12.9100,-0.4436,0.002300,-30.4409,-1.1300,24200,24100,72485270,111756645,10939825,1566760,BEARISH,39.52,BUILDING,2026-06-23,1
12:40:58,24120.5,1.0615,24100,217239425,230604855,62319725,110338930,1579636370,1458109770,24100,87.95,19241885,245874525,13.9600,0.5535,0.002100,-32.9678,56.50,27441830,247405405,12.8800,-0.4423,0.002300,-30.3642,-1.0800,24200,24100,73239985,111922200,10920260,1583270,BEARISH,39.47,BUILDING,2026-06-23,1
12:41:58,24117.85,1.0602,24100,217531405,230633455,62611705,110367530,1582314565,1460430725,24100,86.35,19342245,246275510,13.9500,0.5518,0.002100,-32.9593,57.95,27467765,247974935,13.0000,-0.4446,0.002300,-30.6866,-0.9500,24200,24100,73487180,111961070,10875475,1593540,BEARISH,40.47,BUILDING,2026-06-23,1
12:42:58,24116.7,1.0573,24100,217892805,230385285,62973105,110119360,1586399490,1464845980,24100,85.90,19409910,247086580,13.8700,0.5500,0.002100,-32.8076,58.80,27466595,248999855,13.0600,-0.4471,0.002300,-30.8655,-0.8100,24200,24100,73841495,111712900,10868390,1593540,BEARISH,39.01,BUILDING,2026-06-23,1
12:43:58,24118.55,1.0544,24100,218321285,230201530,63401585,109935605,1590201535,1467751220,24100,86.50,19475950,247615810,13.8900,0.5512,0.002100,-32.8419,57.95,27389115,249628015,13.0300,-0.4457,0.002300,-30.7884,-0.8600,24200,24100,74234290,111526610,10832705,1591005,BEARISH,38.47,BUILDING,2026-06-23,1
12:44:58,24118.85,1.0535,24100,218355215,230028045,63435515,109762120,1594490820,1470186185,24100,86.10,19497920,248090635,13.9900,0.5508,0.002100,-33.1086,58.10,27331850,250143075,12.9400,-0.4453,0.002300,-30.5776,-1.0500,24200,24100,74434425,111351435,10998910,1589315,BEARISH,39.35,BUILDING,2026-06-23,1
12:45:58,24117.65,1.0502,24100,219054225,230051900,64134525,109785975,1598827035,1473141215,24100,86.90,19565390,248632540,14.1900,0.5482,0.002100,-33.6152,57.45,27391000,250846245,12.7900,-0.4469,0.002300,-30.2417,-1.4000,24200,24100,74945715,111375030,10811190,1589055,BEARISH,39.49,BUILDING,2026-06-23,1
12:46:58,24116.5,1.0479,24100,219581115,230089925,64661415,109824000,1603453085,1476586930,24100,84.50,19661915,249686905,13.9500,0.5449,0.002100,-33.0766,59.10,27478360,251567485,12.9200,-0.4518,0.002300,-30.6221,-1.0300,24200,24100,75376015,111417735,10714600,1593735,BEARISH,38.91,BUILDING,2026-06-23,1
12:47:58,24114.15,1.0443,24100,220122045,229865545,65202345,109599620,1606184255,1479220340,24100,85.35,19646185,250185455,14.2800,0.5416,0.002100,-33.9125,58.70,27444885,252196555,12.6800,-0.4536,0.002300,-30.0674,-1.6000,24200,24100,75862150,111193615,10659805,1593995,BEARISH,38.38,BUILDING,2026-06-23,1
12:48:58,24118.65,1.0446,24100,220336675,230172995,65416975,109907070,1611387830,1484363205,24100,87.15,19632925,251151875,14.0700,0.5545,0.002100,-33.2921,56.85,27745705,253395350,12.8200,-0.4405,0.002300,-30.2762,-1.2500,24200,24100,76014640,111504380,10597665,1597310,BEARISH,37.32,BUILDING,2026-06-23,1
12:50:58,24125.7,1.0404,24100,220416170,229310705,65496470,109044780,1621820395,1493194170,24150,63.05,18692115,227743035,13.6900,0.4570,0.002200,-32.5319,78.90,14167660,175562400,12.8600,-0.5459,0.002300,-30.5483,-0.8300,24200,24100,76176880,110642025,10680410,1597245,BEARISH,39.89,BUILDING,2026-06-23,1
12:52:19,24124.6,1.0337,24100,221256945,228723430,66337245,108457505,1628280485,1499270825,24100,90.30,19872385,254484620,14.0700,0.5660,0.002100,-33.1881,53.95,27355315,256708920,12.7600,-0.4276,0.002300,-30.0069,-1.3100,24200,24100,77000430,110054620,10663185,1597115,BEARISH,43.45,BUILDING,2026-06-23,1
12:53:58,24119.55,1.0311,24100,221249730,228130955,66330030,107865030,1639524380,1508169325,24100,86.00,19954285,256408685,13.7800,0.5556,0.002200,-32.6443,57.55,27149265,258401975,13.0600,-0.4415,0.002300,-30.9129,-0.7200,24200,24100,77043005,109466630,10712975,1601600,BEARISH,42.37,BUILDING,2026-06-23,1
12:54:58,24121.35,1.0314,24100,220897950,227833125,65978250,107567200,1644842485,1514165510,24100,86.60,19951750,257561590,13.7000,0.5589,0.002200,-32.4366,57.55,26989430,259882740,13.1800,-0.4389,0.002300,-31.1824,-0.5200,24200,24100,76719500,109166070,10741250,1598870,BEARISH,39.84,BUILDING,2026-06-23,1
12:55:58,24121.85,1.0312,24100,221494000,228408895,66574300,108142970,1649203920,1517833005,24100,87.25,20081945,258436165,14.0100,0.5564,0.002100,-33.1995,56.65,27252290,260800280,12.9200,-0.4392,0.002300,-30.5810,-1.0900,24200,24100,77277265,109741515,10702965,1598545,BEARISH,41.09,BUILDING,2026-06-23,1
12:56:58,24121.85,1.0281,24100,221954330,228184840,67034630,107918915,1651798200,1520180545,24100,88.00,20212010,258826490,14.0200,0.5558,0.002100,-33.2531,56.30,27193595,261232855,12.9100,-0.4397,0.002300,-30.5605,-1.1100,24200,24100,77762620,109518695,10727990,1599780,BEARISH,41.45,BUILDING,2026-06-23,1
12:57:58,24121.5,1.0271,24100,222258985,228284225,67339285,108018300,1654282565,1522565395,24100,87.10,20220655,259233455,14.0100,0.5549,0.002100,-33.2372,57.15,27233375,261643460,12.9700,-0.4410,0.002300,-30.7292,-1.0400,24200,24100,78049985,109618210,10710700,1599910,BEARISH,41.45,BUILDING,2026-06-23,1
12:59:58,24122.9,1.0247,24100,222559870,228067125,67640170,107801200,1658241065,1527596980,24100,87.40,20322380,259901785,13.8100,0.5614,0.002200,-32.7115,56.60,27259505,262364960,13.0900,-0.4354,0.002300,-30.9731,-0.7200,24200,24100,78302640,109441410,10662470,1640210,BEARISH,40.69,BUILDING,2026-06-23,1
13:00:58,24123.4,1.0233,24100,222930240,228116720,68010540,107850795,1662000340,1530729525,24100,86.55,20437235,260263900,13.8200,0.5572,0.002200,-32.8079,56.40,27251575,262869490,12.9700,-0.4393,0.002300,-30.7391,-0.8500,24200,24100,78628290,109490940,10617750,1640145,BEARISH,42.19,BUILDING,2026-06-23,1
13:01:58,24121.7,1.0215,24100,223263625,228054645,68343925,107788720,1664227240,1532776050,24100,86.60,20488195,260555620,13.8900,0.5570,0.002100,-32.9645,56.70,27289795,263288090,12.9200,-0.4390,0.002300,-30.6363,-0.9700,24200,24100,78950235,109429125,10606310,1640405,BEARISH,42.54,BUILDING,2026-06-23,1
13:02:58,24120.25,1.0209,24100,223363530,228029815,68443830,107763890,1667076970,1535450085,24100,85.85,20541300,261100190,13.7600,0.5563,0.002200,-32.6929,57.25,27284790,263807245,13.0000,-0.4406,0.002300,-30.8453,-0.7600,24200,24100,79077245,109402865,10633415,1638975,BEARISH,41.34,BUILDING,2026-06-23,1
13:03:58,24117.2,1.0187,24100,223666040,227847685,68746340,107581760,1670593210,1538865965,24100,84.75,20521605,261766765,13.7900,0.5506,0.002200,-32.8362,58.30,27267240,264622670,13.0300,-0.4466,0.002300,-30.9916,-0.7600,24200,24100,79372085,109210660,10625745,1628900,BEARISH,40.28,BUILDING,2026-06-23,1
13:04:58,24115.25,1.0193,24100,223317640,227631625,68397940,107365700,1676025130,1543122880,24100,85.05,20389330,262782845,14.0100,0.5469,0.002100,-33.3915,58.35,27319500,265703750,12.9400,-0.4495,0.002300,-30.8110,-1.0700,24200,24100,78920010,108995510,10522070,1629810,BEARISH,38.70,BUILDING,2026-06-23,1
