TIME,SPOT,PCR,MAX_PAIN,TOTAL_CALL_OI,TOTAL_PUT_OI,CALL_OI_CHG,PUT_OI_CHG,TOTAL_CALL_VOL,TOTAL_PUT_VOL,ATM_STRIKE,ATM_CE_LTP,ATM_CE_OI,ATM_CE_VOL,ATM_CE_IV,ATM_CE_DELTA,ATM_CE_GAMMA,ATM_CE_THETA,ATM_PE_LTP,ATM_PE_OI,ATM_PE_VOL,ATM_PE_IV,ATM_PE_DELTA,ATM_PE_GAMMA,ATM_PE_THETA,IV_SKEW,MAX_CALL_STRIKE,MAX_PUT_STRIKE,CALL_OI_BUILD,PUT_OI_BUILD,CALL_OI_UNWIND,PUT_OI_UNWIND,EMA6_BIAS,RSI14,OI_MOMENTUM,EXPIRY,DTE
09:17:44,23992.35,1.2104,23900,169866190,205603905,23664225,15614820,194696125,212013295,24000,52.10,17302480,26047385,23.6800,0.4633,0.002600,-116.1234,65.35,16631355,25902305,22.2800,-0.5391,0.002800,-109.1756,-1.4000,24000,24000,25466935,22345180,1802710,6730360,NEUTRAL,,BUILDING,2026-05-26,0
09:18:16,23987.7,1.2104,23900,169866840,205604230,23664875,15615145,222737580,236444065,24000,50.20,17302480,29861390,22.9500,0.4604,0.002700,-112.5325,66.05,16631355,28671435,22.2800,-0.5408,0.002800,-109.2054,-0.6700,24000,24000,25468495,22345505,1803620,6730360,BULLISH,36.40,BUILDING,2026-05-26,0
09:19:16,23996.85,1.2174,23900,175498050,213649215,29296085,23660130,271690835,286251420,24000,54.90,18776810,37368370,20.3200,0.5232,0.003100,-100.2253,59.60,17802330,35044555,24.5400,-0.4803,0.002500,-121.0512,4.2200,24000,24000,32028880,31877170,2732795,8217040,BULLISH,38.16,BUILDING,2026-05-26,0
09:20:16,24020.35,1.2207,23900,179690160,219342240,33488195,29353155,338429585,336894805,24000,68.80,18995795,48211475,22.8300,0.5586,0.002700,-111.7506,48.45,19175585,43477590,22.8000,-0.4413,0.002700,-111.5981,-0.0300,24000,24000,36519145,38782965,3030950,9429810,BULLISH,43.63,BUILDING,2026-05-26,0
09:21:16,24012.7,1.2364,23900,181485915,224388710,35283950,34399625,386373065,378696695,24000,63.65,19000215,55985215,22.7400,0.5343,0.002700,-112.2118,49.85,20793825,49588630,22.0600,-0.4648,0.002800,-108.8751,-0.6800,24000,24000,38806885,44471180,3522935,10071555,BULLISH,49.01,BUILDING,2026-05-26,0
09:22:29,24021.95,1.2356,23950,188218290,232561095,42016325,42572010,436516275,423239310,24000,69.90,19928155,64121980,23.1900,0.5713,0.002700,-113.3035,44.25,24114155,57222165,21.3000,-0.4227,0.002900,-103.7601,-1.8900,24000,24000,45772155,54621905,3755830,12049895,BULLISH,49.73,BUILDING,2026-05-26,0
10:20:11,24053.8,1.2691,23950,229622770,291420740,83420805,101431655,1923773280,1806709905,24050,50.90,16655210,253798220,22.0000,0.4899,0.003100,-119.0266,47.40,15982395,163928960,20.2300,-0.5112,0.003400,-109.4439,-1.7700,24100,24000,89663275,117961935,6242470,16530280,NEUTRAL,,BUILDING,2026-05-26,0
12:08:33,24039.1,1.1621,24000,263270280,305943170,117068315,115954085,3653131040,3755615305,24050,27.10,24809525,544490700,16.3000,0.4674,0.005200,-108.9780,44.70,19290245,478943855,21.8500,-0.5239,0.003900,-146.3458,5.5500,24100,24000,123255080,134314505,6186765,18360420,NEUTRAL,,BUILDING,2026-05-26,0
12:20:09,24036.25,1.1373,24000,268453770,305313190,122251805,115324105,3818994465,3982282005,24050,26.90,27169220,580650395,19.2300,0.4156,0.004400,-129.8271,42.95,17820270,510050320,18.4300,-0.5881,0.004600,-124.2162,-0.8000,24100,24000,128350105,133753295,6098300,18429190,NEUTRAL,,BUILDING,2026-05-26,0
12:27:44,24026.75,1.1595,24000,267839845,310564475,121637880,120575390,3897503090,4089222670,24050,23.30,27482650,598570635,18.8600,0.3856,0.004500,-127.4509,49.80,18577195,525968560,21.1200,-0.6023,0.004100,-143.9535,2.2600,24100,24000,127717980,139022130,6080100,18446740,BULLISH,51.36,BUILDING,2026-05-26,0
