TIME,SPOT,PCR,MAX_PAIN,TOTAL_CALL_OI,TOTAL_PUT_OI,CALL_OI_CHG,PUT_OI_CHG,TOTAL_CALL_VOL,TOTAL_PUT_VOL,ATM_STRIKE,ATM_CE_LTP,ATM_CE_OI,ATM_CE_VOL,ATM_CE_IV,ATM_CE_DELTA,ATM_CE_GAMMA,ATM_CE_THETA,ATM_PE_LTP,ATM_PE_OI,ATM_PE_VOL,ATM_PE_IV,ATM_PE_DELTA,ATM_PE_GAMMA,ATM_PE_THETA,IV_SKEW,MAX_CALL_STRIKE,MAX_PUT_STRIKE,CALL_OI_BUILD,PUT_OI_BUILD,CALL_OI_UNWIND,PUT_OI_UNWIND,EMA6_BIAS,RSI14,OI_MOMENTUM,EXPIRY,DTE
09:15:28,23972.1,0.8570,24000,113249175,97052670,-390,-1040,20646990,17750655,23950,171.20,2189200,952510,14.9900,0.5345,0.001000,-18.1176,119.50,1662310,851760,13.1700,-0.4615,0.001200,-15.8996,-1.8200,25000,23000,1365,1105,1755,2145,BEARISH,38.16,UNWINDING,2026-06-02,4
09:16:28,23934.5,0.8487,24000,119085655,101064925,5836090,4011215,51370150,48274330,23950,162.35,2524990,2485925,15.4000,0.5138,0.001000,-18.6510,120.85,2137135,2710175,12.0000,-0.4840,0.001300,-14.5351,-3.4000,24000,23000,5945355,4115605,109265,104390,BULLISH,60.85,BUILDING,2026-06-02,4
09:17:28,23947.4,0.8562,24000,123937580,106111785,10688015,9058075,73608405,70410860,23950,165.70,2988440,3838315,15.6300,0.5134,0.001000,-18.9303,119.60,2711605,4103450,11.9800,-0.4843,0.001300,-14.5090,-3.6500,24000,23000,10919415,9177740,231400,119665,BULLISH,49.16,BUILDING,2026-06-02,4
09:18:28,23956.95,0.8604,24000,126997390,109267275,13747825,12213565,89899160,84445075,23950,167.00,3426800,4876690,15.3200,0.5213,0.001000,-18.5521,114.95,3016780,4950790,11.9900,-0.4745,0.001300,-14.5147,-3.3300,24000,23900,13949130,12356045,201305,142480,BULLISH,53.88,BUILDING,2026-06-02,4
09:19:28,23960.05,0.8647,24000,130089115,112487960,16839550,15434250,104253500,99103420,23950,165.70,3841890,5871385,15.0800,0.5236,0.001000,-18.2534,114.25,3338010,5832775,12.0100,-0.4718,0.001300,-14.5291,-3.0700,24000,23900,17070820,15539095,231270,104845,BULLISH,56.85,BUILDING,2026-06-02,4
09:20:28,23972.35,0.8650,24000,132391350,114522460,19141785,17468750,122888545,116628590,23950,169.85,4103905,7656610,14.8300,0.5362,0.001000,-17.9255,106.40,3579225,7598695,11.8400,-0.4561,0.001300,-14.2831,-2.9900,24000,23900,19357715,17633785,215930,165035,BULLISH,57.73,BUILDING,2026-06-02,4
09:22:28,23944.65,0.8779,24000,136798090,120092895,23548525,23039185,157153815,146538080,23950,158.90,4733495,9945650,15.0800,0.5129,0.001000,-18.2817,116.80,4221295,10520770,11.6100,-0.4849,0.001300,-14.0715,-3.4700,24000,23900,23883275,23171330,334750,132145,BULLISH,57.30,BUILDING,2026-06-02,4
09:23:28,23948.15,0.8725,24000,139200945,121446000,25951380,24392290,165489675,157794260,23950,157.60,5009615,10639980,14.9200,0.5086,0.001000,-18.0817,118.55,4585490,11472760,11.8000,-0.4906,0.001300,-14.3075,-3.1200,24000,23900,26458185,24543415,506805,151125,BULLISH,52.95,BUILDING,2026-06-02,4
09:24:28,23950.3,0.8623,24000,141342825,121879680,28093260,24825970,177612305,172017950,23950,159.55,5271500,11810630,14.8400,0.5159,0.001000,-17.9860,115.00,4487990,12720435,11.7000,-0.4814,0.001300,-14.1812,-3.1400,24000,23900,28571075,25151945,477815,325975,BULLISH,54.13,BUILDING,2026-06-02,4
09:25:28,23933.95,0.8598,24000,142901980,122863000,29652415,25809290,189400900,184865135,23950,153.60,5469165,12961455,15.1100,0.4991,0.001000,-18.3131,123.55,4651140,14149135,11.7800,-0.5028,0.001300,-14.2802,-3.3300,24000,23900,30146025,26174005,493610,364715,BULLISH,54.83,BUILDING,2026-06-02,4
