TIME,SPOT,PCR,MAX_PAIN,TOTAL_CALL_OI,TOTAL_PUT_OI,CALL_OI_CHG,PUT_OI_CHG,TOTAL_CALL_VOL,TOTAL_PUT_VOL,ATM_STRIKE,ATM_CE_LTP,ATM_CE_OI,ATM_CE_VOL,ATM_CE_IV,ATM_CE_DELTA,ATM_CE_GAMMA,ATM_CE_THETA,ATM_PE_LTP,ATM_PE_OI,ATM_PE_VOL,ATM_PE_IV,ATM_PE_DELTA,ATM_PE_GAMMA,ATM_PE_THETA,IV_SKEW,MAX_CALL_STRIKE,MAX_PUT_STRIKE,CALL_OI_BUILD,PUT_OI_BUILD,CALL_OI_UNWIND,PUT_OI_UNWIND,EMA6_BIAS,RSI14,OI_MOMENTUM,EXPIRY,DTE
13:20:35,23614.95,1.4465,23350,179584860,259778415,30642300,121537390,3569724080,2930185830,23600,124.00,8586630,282730825,22.7200,0.5196,0.001400,-53.5879,130.10,10259860,117552825,26.5700,-0.4825,0.001200,-62.6722,3.8500,24000,23400,48070425,126787895,17428125,5250505,NEUTRAL,,BUILDING,2026-05-19,1
13:20:37,23614.1,1.4465,23350,179584860,259778415,30642300,121537390,3569724080,2930185830,23600,124.00,8586630,282730825,22.7200,0.5196,0.001400,-53.5879,130.10,10259860,117552825,26.5700,-0.4825,0.001200,-62.6722,3.8500,24000,23400,48070425,126787895,17428125,5250505,BEARISH,51.53,BUILDING,2026-05-19,1
13:21:37,23613.5,1.4779,23350,177017295,261617005,28074735,123375980,3587198745,2944385405,23600,127.30,8234850,284461320,23.5000,0.5165,0.001300,-55.4568,126.65,10728835,119856880,25.8200,-0.4845,0.001200,-60.9366,2.3200,24000,23400,45601270,128552905,17526535,5176925,BEARISH,46.02,BUILDING,2026-05-19,1
13:22:37,23607.7,1.4751,23350,177742760,262181790,28800200,123940765,3594163300,2949794380,23600,119.90,8338720,285264330,22.7700,0.5117,0.001400,-53.7609,133.60,10871120,120733340,26.4400,-0.4892,0.001200,-62.4487,3.6700,24000,23400,46372430,129154090,17572230,5213325,BEARISH,48.33,BUILDING,2026-05-19,1
13:23:37,23603.15,1.4807,23350,177321820,262566720,28379260,124325695,3605278365,2960627865,23600,119.35,8337615,286458250,23.1300,0.5043,0.001300,-54.6504,133.05,10899395,122325385,26.0200,-0.4956,0.001200,-61.4635,2.8900,24000,23400,45976060,129553060,17596800,5227365,BEARISH,43.18,BUILDING,2026-05-19,1
13:26:17,23619.9,1.4626,23350,178572160,261178970,29629600,122937945,3644466670,2987307115,23600,128.25,8522150,291597345,22.8900,0.5335,0.001300,-53.9797,126.15,10439195,126236565,26.4100,-0.4702,0.001200,-62.3391,3.5200,24000,23400,47343400,128354265,17713800,5416320,BULLISH,49.62,BUILDING,2026-05-19,1
13:39:09,23613.25,1.4777,23350,179104510,264659590,30161950,126418565,3766216415,3079872445,23600,125.55,8304530,303933565,23.2800,0.5191,0.001300,-55.2505,128.20,11227320,138056815,26.2500,-0.4824,0.001200,-62.2856,2.9700,24000,23400,47985990,131583270,17824040,5164705,NEUTRAL,,BUILDING,2026-05-19,1
13:40:39,23603.9,1.4802,23350,179033985,265000970,30091425,126759945,3779560395,3093367355,23600,120.20,8172645,305506370,23.4700,0.5084,0.001300,-55.7435,133.80,11349715,140174190,26.2100,-0.4919,0.001200,-62.2684,2.7400,24000,23400,47909745,131996020,17818320,5236075,BEARISH,58.14,BUILDING,2026-05-19,1
13:41:39,23604.95,1.4816,23350,179218390,265521295,30275830,127280270,3785426905,3100246110,23600,121.55,8203650,306155395,23.2400,0.5081,0.001300,-55.2191,132.65,11445200,141172070,26.6100,-0.4922,0.001200,-63.2329,3.3700,24000,23400,48060675,132511080,17784845,5230810,BEARISH,59.28,BUILDING,2026-05-19,1
13:43:29,23625.8,1.4702,23350,179332855,263649555,30390295,125408530,3804829340,3117348585,23650,107.70,6098755,194546040,23.3000,0.4762,0.001300,-55.3715,146.15,4128280,47608665,26.2100,-0.5206,0.001200,-62.3256,2.9100,24000,23400,48293375,130800800,17903080,5392270,BEARISH,61.12,BUILDING,2026-05-19,1
