TIME,SPOT,PCR,MAX_PAIN,TOTAL_CALL_OI,TOTAL_PUT_OI,CALL_OI_CHG,PUT_OI_CHG,TOTAL_CALL_VOL,TOTAL_PUT_VOL,ATM_STRIKE,ATM_CE_LTP,ATM_CE_OI,ATM_CE_VOL,ATM_CE_IV,ATM_CE_DELTA,ATM_CE_GAMMA,ATM_CE_THETA,ATM_PE_LTP,ATM_PE_OI,ATM_PE_VOL,ATM_PE_IV,ATM_PE_DELTA,ATM_PE_GAMMA,ATM_PE_THETA,IV_SKEW,MAX_CALL_STRIKE,MAX_PUT_STRIKE,CALL_OI_BUILD,PUT_OI_BUILD,CALL_OI_UNWIND,PUT_OI_UNWIND,EMA6_BIAS,RSI14,OI_MOMENTUM,EXPIRY,DTE
09:16:30,23563.8,1.1690,23650,132426450,154805105,10656685,12174955,188867120,174504135,23550,103.20,379210,1703585,38.7600,0.5220,0.001600,-186.9216,80.35,2607800,7471750,34.3000,-0.4757,0.001800,-165.3765,-4.4600,25000,23000,16054610,18602415,5397925,6427460,NEUTRAL,,BUILDING,2026-04-13,0
09:17:22,23596.2,1.1693,23650,132425345,154843000,10655580,12212850,252734430,239741710,23600,90.45,2092935,10239970,35.4900,0.5081,0.001800,-171.8972,91.55,5386030,19562920,36.4700,-0.4921,0.001700,-176.6280,0.9800,25000,23000,16054415,18640895,5398835,6428045,NEUTRAL,,BUILDING,2026-04-13,0
09:19:08,23575,1.1770,23600,136379425,160521270,14609660,17891120,343203185,329904185,23600,80.00,2092935,16757130,36.2900,0.4550,0.001700,-174.8352,96.70,5386030,27207895,33.7500,-0.5487,0.001900,-162.4548,-2.5400,24500,23000,20411040,25245155,5801380,7354035,NEUTRAL,,BUILDING,2026-04-13,0
09:20:12,23583.55,1.1317,23600,155406680,175866210,33636915,33236060,390584090,379314585,23600,77.50,6980870,21480745,33.7800,0.4636,0.001900,-163.4341,94.80,8317075,31096455,35.4600,-0.5345,0.001800,-171.6267,1.6800,24500,23000,45731530,44876520,12094615,11640460,NEUTRAL,,BUILDING,2026-04-13,0
09:21:12,23577.45,1.1316,23600,155406355,175860165,33636590,33230015,431339415,415980630,23600,72.35,6980870,24763115,32.7500,0.4611,0.001900,-158.5185,98.85,8317075,33888270,35.2500,-0.5359,0.001800,-170.7539,2.5000,24500,23000,45731595,44870475,12095005,11640460,BULLISH,,BUILDING,2026-04-13,0
09:22:12,23586.15,1.1154,23600,169163150,188679530,47393385,46049380,461724705,450945625,23600,77.95,10394930,27898455,34.0600,0.4689,0.001900,-165.4098,97.25,10007270,36754575,35.9500,-0.5293,0.001800,-174.6601,1.8900,24500,23000,61338030,58901375,13944645,12851995,BULLISH,,BUILDING,2026-04-13,0
09:23:13,23584.45,1.1075,23600,172275675,190787545,50505910,48157395,493117495,482629875,23600,77.70,10394930,30301505,33.6900,0.4738,0.001900,-164.0246,95.40,10007270,39964275,35.8000,-0.5245,0.001800,-174.3250,2.1100,24500,23000,65612885,61356620,15106975,13199225,BULLISH,,BUILDING,2026-04-13,0
09:25:47,23602.25,1.0998,23600,183901835,202258095,62132070,59627945,569478260,575208660,23600,82.80,12240735,40008085,32.3800,0.5095,0.002000,-158.6003,84.70,11681215,49858575,34.4500,-0.4909,0.001900,-168.7686,2.0700,24500,23500,78536445,73457410,16404375,13829465,BULLISH,,BUILDING,2026-04-13,0
09:26:58,23599.45,1.1000,23600,183893255,202288060,62123490,59657910,600294240,615040205,23600,82.25,12240735,43819815,31.4600,0.5060,0.002000,-154.3856,85.20,11681215,53661010,36.0100,-0.4943,0.001800,-176.6994,4.5500,24500,23500,78537030,73494850,16413540,13836940,BULLISH,,BUILDING,2026-04-13,0
09:30:34,23595.7,1.1084,23600,191672910,212456660,69903145,69826510,692092375,718630835,23600,74.00,12998245,55560050,31.1000,0.4924,0.002100,-153.3006,89.60,13770315,65001365,35.1900,-0.5064,0.001800,-173.4697,4.0900,24000,23500,86957000,84394765,17053855,14568255,BULLISH,,BUILDING,2026-04-13,0
10:23:01,23718.9,1.5101,23500,198539315,299815425,76769550,157185275,2137326035,2027327575,23700,84.40,12316720,214872775,32.2300,0.5397,0.002100,-171.9611,68.05,13600795,108043260,33.9400,-0.4622,0.002000,-181.1615,1.7100,24000,23500,100439950,176313345,23670400,19128070,BEARISH,,BUILDING,2026-04-13,0
10:24:01,23714.45,1.5104,23500,198502655,299809315,76732890,157179165,2171750880,2059578105,23700,81.20,12316720,219484200,31.5600,0.5319,0.002200,-168.9312,68.65,13600795,111545785,33.4800,-0.4697,0.002100,-179.2820,1.9200,24000,23500,100439950,176313150,23707060,19133985,BULLISH,75.04,BUILDING,2026-04-13,0
10:25:01,23707.65,1.5104,23500,198502590,299809900,76732825,157179750,2207574525,2093408330,23700,76.65,12316720,223741245,31.5600,0.5237,0.002200,-169.4125,70.35,13600795,114799360,32.9600,-0.4772,0.002100,-176.9719,1.4000,24000,23500,100439950,176316660,23707125,19136910,BULLISH,81.88,BUILDING,2026-04-13,0
10:29:21,23718.7,1.5190,23500,201943170,306751575,80173405,164121425,2320773260,2194461555,23700,80.00,12552605,238568720,30.6700,0.5457,0.002300,-165.1055,67.35,17023760,126321195,34.0000,-0.4585,0.002100,-183.2224,3.3300,24000,23500,104292175,183371045,24118770,19249620,BULLISH,74.24,BUILDING,2026-04-13,0
10:31:30,23721.05,1.5237,23500,203420165,309942945,81650400,167312795,2353511550,2233179260,23700,79.55,12552605,242542495,29.5700,0.5599,0.002400,-159.0613,65.45,17023760,129828205,34.2400,-0.4478,0.002000,-184.6841,4.6700,24000,23500,105814930,186539990,24164530,19227195,BULLISH,81.79,BUILDING,2026-04-13,0
10:32:40,23721.1,1.5153,23500,205341500,311164230,83571735,168534080,2370391725,2252458910,23700,81.55,13125060,244432500,31.1900,0.5491,0.002200,-168.6871,63.80,18070130,131724125,32.9000,-0.4533,0.002100,-178.0588,1.7100,24000,23500,107804190,187876260,24232455,19342180,BULLISH,81.26,BUILDING,2026-04-13,0
10:36:12,23708.75,1.5378,23500,205247380,315619395,83477615,172989245,2426049405,2297117095,23700,73.00,13094380,251396145,30.5800,0.5282,0.002300,-167.1634,69.00,18857020,138368750,33.0800,-0.4737,0.002100,-180.9024,2.5000,24000,23500,107923075,192297690,24445460,19308445,BULLISH,82.02,BUILDING,2026-04-13,0
10:37:52,23716.9,1.5370,23500,207077650,318281535,85307885,175651385,2455929580,2325957400,23700,74.95,13326430,255292180,28.9900,0.5415,0.002400,-158.5004,67.65,19323265,143039195,34.3300,-0.4645,0.002100,-187.9706,5.3400,24000,23500,109903235,194968540,24595350,19317155,BULLISH,75.36,BUILDING,2026-04-13,0
10:41:55,23697.25,1.5193,23500,208133380,316218565,86363615,173588415,2568860840,2428607610,23700,69.95,13337480,270734880,30.9400,0.5170,0.002300,-171.0684,68.90,19031155,156484250,31.9500,-0.4834,0.002200,-176.6441,1.0100,24000,23500,111144475,192960885,24780860,19372470,BULLISH,77.09,BUILDING,2026-04-13,0
10:46:47,23741.65,1.4986,23500,211670160,317207800,89900395,174577650,2679777360,2558374065,23750,61.75,10999430,189370155,29.6600,0.4803,0.002400,-165.5710,76.95,6593860,52641550,33.1700,-0.5173,0.002200,-185.2118,3.5100,24000,23600,114735595,194310285,24835200,19732635,BULLISH,74.19,BUILDING,2026-04-13,0
10:57:29,23755.65,1.5216,23500,214104670,325779675,92334905,183149525,2894544380,2764405475,23750,65.00,11181560,218831990,28.5000,0.5178,0.002600,-162.3387,68.35,8357310,67049385,33.3300,-0.4844,0.002200,-189.8440,4.8300,24000,23600,117700700,202380490,25365795,19230965,BULLISH,79.96,BUILDING,2026-04-13,0
11:00:57,23736.8,1.5573,23500,210212405,327361775,88442640,184731625,2965204580,2829360495,23750,55.50,10573290,227611345,28.8100,0.4678,0.002600,-164.6194,76.45,9155315,72693205,32.4700,-0.5283,0.002300,-185.6849,3.6600,24000,23600,113944415,203830120,25501775,19098495,BULLISH,81.88,BUILDING,2026-04-13,0
11:02:17,23736.65,1.5339,23500,215530835,330603325,93761070,187973175,2983791460,2848530750,23750,56.05,11570325,230092200,29.0200,0.4690,0.002600,-166.2824,76.50,9287200,74434620,32.5300,-0.5274,0.002300,-186.5152,3.5100,24000,23600,119279225,207229100,25518155,19255925,BULLISH,74.30,BUILDING,2026-04-13,0
11:04:37,23736.45,1.5283,23500,216277815,330537480,94508050,187907330,3007076215,2872733500,23750,53.85,11570325,232986910,27.8900,0.4727,0.002700,-160.6377,78.70,9287200,76277955,34.3000,-0.5217,0.002200,-197.7166,6.4100,24000,23600,120027310,207170730,25519260,19263400,BULLISH,74.81,BUILDING,2026-04-13,0
11:06:44,23741.5,1.5125,23550,218143770,329940520,96374005,187310370,3042865930,2902001375,23750,56.30,12027080,238441710,28.0200,0.4825,0.002700,-162.2519,74.25,9141080,78805350,33.6300,-0.5141,0.002200,-194.8386,5.6100,24000,23600,121896645,206749205,25522640,19438835,BULLISH,76.12,BUILDING,2026-04-13,0
11:07:48,23744.4,1.5311,23500,216722870,331825455,94953105,189195305,3054219155,2914069340,23750,57.50,12077195,239995015,28.2600,0.4877,0.002700,-164.0825,73.10,9523540,79729715,33.6600,-0.5099,0.002200,-195.4789,5.4000,24000,23600,120421340,208589290,25468235,19393985,BULLISH,75.78,BUILDING,2026-04-13,0
