TIME,SPOT,PCR,MAX_PAIN,TOTAL_CALL_OI,TOTAL_PUT_OI,CALL_OI_CHG,PUT_OI_CHG,TOTAL_CALL_VOL,TOTAL_PUT_VOL,ATM_STRIKE,ATM_CE_LTP,ATM_CE_OI,ATM_CE_VOL,ATM_CE_IV,ATM_CE_DELTA,ATM_CE_GAMMA,ATM_CE_THETA,ATM_PE_LTP,ATM_PE_OI,ATM_PE_VOL,ATM_PE_IV,ATM_PE_DELTA,ATM_PE_GAMMA,ATM_PE_THETA,IV_SKEW,MAX_CALL_STRIKE,MAX_PUT_STRIKE,CALL_OI_BUILD,PUT_OI_BUILD,CALL_OI_UNWIND,PUT_OI_UNWIND,EMA6_BIAS,RSI14,OI_MOMENTUM,EXPIRY,DTE
09:37:40,23905.95,0.8178,24200,115993020,94858335,23593895,8722740,230838465,239690165,23900,185.50,3916120,13381420,15.4900,0.5206,0.000900,-16.8662,186.10,4752995,23135125,17.0300,-0.4806,0.000800,-18.5472,1.5400,25000,23000,25027145,13478075,1433250,4755335,NEUTRAL,,BUILDING,2026-05-05,5
09:38:05,23901.95,0.8177,24200,115996660,94849105,23597535,8713510,232127610,240987045,23900,184.00,3916120,13514280,15.4200,0.5178,0.000900,-16.7954,188.95,4752995,23303605,17.1600,-0.4832,0.000800,-18.6923,1.7400,25000,23000,25028705,13469820,1431170,4756310,NEUTRAL,,BUILDING,2026-05-05,5
13:21:28,23959.4,0.8424,24200,123904170,104376350,31505045,18240755,939678740,965338530,23950,186.00,2708615,42274700,15.4900,0.5197,0.000900,-17.1587,172.70,1976780,38400375,16.2500,-0.4809,0.000900,-18.0052,0.7600,25000,23000,34753745,25436385,3248700,7195630,NEUTRAL,,BUILDING,2026-05-05,5
13:22:28,23961.6,0.8424,24200,123896890,104374725,31497765,18239130,943521670,968505070,23950,187.90,2708615,42620045,15.5500,0.5235,0.000900,-17.2217,170.00,1976780,38688520,16.1900,-0.4771,0.000900,-17.9332,0.6400,25000,23000,34746400,25434045,3248635,7194915,BULLISH,66.07,BUILDING,2026-05-05,5
13:23:28,23957.15,0.8409,24200,124128095,104379470,31728970,18243875,945878895,970331050,23950,185.75,2709005,42911700,15.5800,0.5207,0.000900,-17.2612,172.60,1960075,38850175,16.1800,-0.4798,0.000900,-17.9302,0.6000,25000,23000,34992880,25442560,3263910,7198685,BULLISH,65.45,BUILDING,2026-05-05,5
13:24:28,23971.95,0.8409,24200,124128225,104379210,31729100,18243615,958329515,976271335,23950,198.55,2709005,43884685,15.8500,0.5381,0.000900,-17.5246,163.25,1960075,39426335,16.0600,-0.4623,0.000900,-17.7540,0.2100,25000,23000,34993985,25436060,3264885,7192445,BULLISH,68.16,BUILDING,2026-05-05,5
13:25:28,23963,0.8409,24200,124127770,104372840,31728645,18237245,964229695,979639830,23950,192.20,2709005,44269875,15.7600,0.5321,0.000900,-17.4427,169.35,1960075,39848575,16.2400,-0.4686,0.000900,-17.9772,0.4800,25000,23000,34993595,25436645,3264950,7199400,BULLISH,67.56,BUILDING,2026-05-05,5
13:26:51,23968.95,0.8585,24150,122032495,104768365,29633370,18632770,971212125,983289125,23950,196.20,2445235,44786690,15.9400,0.5314,0.000900,-17.6408,166.80,2072720,40270425,16.2000,-0.4690,0.000900,-17.9378,0.2600,25000,23000,33030855,25619035,3397485,6986265,BULLISH,66.54,BUILDING,2026-05-05,5
13:27:51,23975.45,0.8586,24150,122027750,104772980,29628625,18637385,982318740,987923105,24000,175.15,7238140,89427585,15.9100,0.4952,0.000900,-17.6768,186.55,4833465,65919100,16.1400,-0.5046,0.000900,-17.9226,0.2300,25000,23000,33030790,25619425,3402165,6982040,BULLISH,67.71,BUILDING,2026-05-05,5
13:28:51,23975.6,0.8586,24150,122027815,104773175,29628690,18637580,987978420,991651310,24000,173.85,7238140,90000040,15.8800,0.4968,0.000900,-17.6376,185.45,4833465,66247090,16.0200,-0.5031,0.000900,-17.7987,0.1400,25000,23000,33030790,25619685,3402100,6982105,BULLISH,68.89,BUILDING,2026-05-05,5
13:30:51,23973.45,0.8669,24150,120777865,104704340,28378740,18568745,994317480,995929155,23950,199.65,2381340,46143175,16.0900,0.5354,0.000900,-17.8032,162.10,2078310,41031510,15.9100,-0.4643,0.000900,-17.6078,-0.1800,25000,23000,31805735,25357215,3426995,6788470,BULLISH,68.33,BUILDING,2026-05-05,5
13:31:51,23968.75,0.8669,24150,120779035,104700245,28379910,18564650,997673885,997753900,23950,193.75,2381340,46364045,15.7400,0.5332,0.000900,-17.4221,164.65,2078310,41133950,15.9600,-0.4672,0.000900,-17.6683,0.2200,25000,23000,31805865,25357475,3425955,6792825,BULLISH,68.54,BUILDING,2026-05-05,5
