TIME,SPOT,PCR,MAX_PAIN,TOTAL_CALL_OI,TOTAL_PUT_OI,CALL_OI_CHG,PUT_OI_CHG,TOTAL_CALL_VOL,TOTAL_PUT_VOL,ATM_STRIKE,ATM_CE_LTP,ATM_CE_OI,ATM_CE_VOL,ATM_CE_IV,ATM_CE_DELTA,ATM_CE_GAMMA,ATM_CE_THETA,ATM_PE_LTP,ATM_PE_OI,ATM_PE_VOL,ATM_PE_IV,ATM_PE_DELTA,ATM_PE_GAMMA,ATM_PE_THETA,IV_SKEW,MAX_CALL_STRIKE,MAX_PUT_STRIKE,CALL_OI_BUILD,PUT_OI_BUILD,CALL_OI_UNWIND,PUT_OI_UNWIND,EMA6_BIAS,RSI14,OI_MOMENTUM,EXPIRY,DTE
09:21:49,24487.95,1.1283,24200,100030060,112866910,9506835,7140640,86541910,77745200,24500,214.20,6367010,11740365,17.9400,0.4839,0.000700,-18.3148,243.05,6375460,8378045,17.8500,-0.5163,0.000700,-18.2133,-0.0900,26000,23000,10029955,7406880,523120,266240,BEARISH,30.43,BUILDING,2026-04-28,6
09:23:04,24483.5,1.0854,24300,105827930,114866765,15304705,9140495,95541550,86513050,24500,210.55,7491770,13247260,17.6400,0.4813,0.000700,-17.9973,248.75,6689540,9435855,18.2100,-0.5178,0.000700,-18.5830,0.5700,26000,24000,15594605,9653670,289900,513175,BEARISH,33.02,BUILDING,2026-04-28,6
09:25:25,24450.9,1.0730,24300,109092880,117053885,18569655,11327615,112516950,106261285,24450,219.20,1718145,5044455,17.9700,0.4929,0.000700,-18.3262,241.35,1838200,5739760,18.1400,-0.5070,0.000700,-18.4975,0.1700,26000,24000,18904665,11862565,335010,534950,BEARISH,32.25,BUILDING,2026-04-28,6
09:28:50,24448.65,1.0568,24350,112435505,118820520,21912280,13094250,129849915,126095320,24450,220.55,2058420,6011460,18.0400,0.4876,0.000700,-18.3955,242.10,2110875,7401485,18.3300,-0.5121,0.000700,-18.6838,0.2900,26000,24000,22197695,13453310,285415,359060,BEARISH,28.03,BUILDING,2026-04-28,6
09:29:50,24439,1.0570,24350,112440575,118846975,21917350,13120705,134216810,131981070,24450,216.60,2058420,6355050,18.2900,0.4810,0.000700,-18.6258,249.80,2110875,8021325,18.1700,-0.5192,0.000700,-18.5010,-0.1200,26000,24000,22202765,13479765,285415,359060,BEARISH,28.25,BUILDING,2026-04-28,6
09:32:36,24445.75,1.0465,24400,114365875,119687295,23842650,13961025,150330310,150089160,24450,219.35,2409745,7733830,18.0100,0.4908,0.000700,-18.3680,247.65,2236585,9736220,18.5400,-0.5087,0.000700,-18.9134,0.5300,26000,23000,24109735,14241045,267085,280020,BEARISH,26.17,BUILDING,2026-04-28,6
09:34:01,24447.95,1.0465,24400,114365485,119687165,23842260,13960895,159426020,157423955,24450,220.50,2409745,8621015,17.9200,0.4950,0.000700,-18.2919,246.40,2236585,10479040,18.5900,-0.5045,0.000700,-18.9775,0.6700,26000,23000,24109085,14240980,266825,280085,BEARISH,29.48,BUILDING,2026-04-28,6
09:35:01,24455.65,1.0367,24400,116643670,120926910,26120445,15200640,163650305,163566520,24450,223.30,2753530,9001070,18.0700,0.4902,0.000700,-18.4314,243.80,2379780,11065730,18.5900,-0.5092,0.000700,-18.9691,0.5200,26000,23000,26420290,15468180,299845,267540,BEARISH,26.72,BUILDING,2026-04-28,6
09:36:01,24444.95,1.0368,24400,116630800,120926585,26107575,15200315,168134980,167369540,24450,220.50,2753530,9422595,18.1700,0.4910,0.000700,-18.5353,247.80,2379780,11444290,18.3900,-0.5088,0.000700,-18.7613,0.2200,26000,23000,26408785,15468830,301210,268515,BEARISH,28.33,BUILDING,2026-04-28,6
09:37:55,24451.45,1.0417,24400,117925535,122840965,27402310,17114695,174631730,174244200,24450,220.55,2909400,10146045,17.9800,0.4951,0.000700,-18.3583,244.80,2556905,12102220,18.5700,-0.5044,0.000700,-18.9583,0.5900,26000,24000,27721200,17366245,318890,251550,BEARISH,27.27,BUILDING,2026-04-28,6
